precision,recall,threshold
0.08258928571428571,0.9736842105263158,0.09557272
0.08277404921700224,0.9736842105263158,0.095593214
0.08295964125560538,0.9736842105263158,0.09568617
0.08314606741573034,0.9736842105263158,0.09581715
0.08333333333333333,0.9736842105263158,0.09585857
0.0835214446952596,0.9736842105263158,0.096082166
0.083710407239819,0.9736842105263158,0.09646954
0.08390022675736962,0.9736842105263158,0.096828565
0.08409090909090909,0.9736842105263158,0.0973691
0.08428246013667426,0.9736842105263158,0.09759116
0.08447488584474885,0.9736842105263158,0.09796889
0.08466819221967964,0.9736842105263158,0.09838082
0.08486238532110092,0.9736842105263158,0.098446235
0.08505747126436781,0.9736842105263158,0.09848975
0.08525345622119816,0.9736842105263158,0.09867096
0.08545034642032333,0.9736842105263158,0.098896354
0.08564814814814815,0.9736842105263158,0.09904568
0.08584686774941995,0.9736842105263158,0.09948401
0.08604651162790698,0.9736842105263158,0.09979652
0.08624708624708624,0.9736842105263158,0.0998572
0.08644859813084112,0.9736842105263158,0.09999463
0.08665105386416862,0.9736842105263158,0.10001242
0.08685446009389672,0.9736842105263158,0.10004611
0.08705882352941176,0.9736842105263158,0.10006072
0.08726415094339622,0.9736842105263158,0.10020219
0.08747044917257683,0.9736842105263158,0.10044842
0.08767772511848342,0.9736842105263158,0.10045657
0.08788598574821853,0.9736842105263158,0.10071082
0.0880952380952381,0.9736842105263158,0.10071847
0.0883054892601432,0.9736842105263158,0.10144963
0.08851674641148326,0.9736842105263158,0.10209151
0.08872901678657075,0.9736842105263158,0.10211219
0.0889423076923077,0.9736842105263158,0.102202505
0.0891566265060241,0.9736842105263158,0.102321595
0.0893719806763285,0.9736842105263158,0.10264316
0.08958837772397095,0.9736842105263158,0.10290994
0.08980582524271845,0.9736842105263158,0.10308892
0.09002433090024331,0.9736842105263158,0.103094876
0.09024390243902439,0.9736842105263158,0.103125714
0.09046454767726161,0.9736842105263158,0.1032489
0.09068627450980392,0.9736842105263158,0.103268
0.09090909090909091,0.9736842105263158,0.10328528
0.09113300492610837,0.9736842105263158,0.10357053
0.09135802469135802,0.9736842105263158,0.10402344
0.09158415841584158,0.9736842105263158,0.1040624
0.09181141439205956,0.9736842105263158,0.10432276
0.09203980099502487,0.9736842105263158,0.10450424
0.09226932668329177,0.9736842105263158,0.10456383
0.0925,0.9736842105263158,0.10480929
0.09273182957393483,0.9736842105263158,0.10497358
0.09296482412060302,0.9736842105263158,0.10541067
0.09319899244332494,0.9736842105263158,0.10554461
0.09343434343434344,0.9736842105263158,0.10593024
0.09367088607594937,0.9736842105263158,0.105930805
0.09390862944162437,0.9736842105263158,0.10606712
0.09414758269720101,0.9736842105263158,0.10610784
0.09438775510204081,0.9736842105263158,0.106314786
0.09462915601023018,0.9736842105263158,0.106349334
0.09487179487179487,0.9736842105263158,0.10686532
0.09511568123393316,0.9736842105263158,0.1069585
0.09536082474226804,0.9736842105263158,0.106961645
0.09560723514211886,0.9736842105263158,0.10699493
0.09585492227979274,0.9736842105263158,0.107015654
0.09610389610389611,0.9736842105263158,0.10719534
0.09635416666666667,0.9736842105263158,0.10742674
0.09660574412532637,0.9736842105263158,0.107603535
0.0968586387434555,0.9736842105263158,0.10786834
0.09711286089238845,0.9736842105263158,0.108106576
0.09736842105263158,0.9736842105263158,0.108495675
0.09762532981530343,0.9736842105263158,0.108566016
0.09788359788359788,0.9736842105263158,0.108566515
0.09814323607427056,0.9736842105263158,0.10860916
0.09840425531914894,0.9736842105263158,0.109232605
0.09866666666666667,0.9736842105263158,0.109386645
0.09893048128342247,0.9736842105263158,0.10939971
0.09919571045576407,0.9736842105263158,0.10970699
0.09946236559139784,0.9736842105263158,0.11019313
0.09973045822102426,0.9736842105263158,0.11020513
0.1,0.9736842105263158,0.11029622
0.1002710027100271,0.9736842105263158,0.110298075
